LoID,lat,long,Time,Location,Temp_Min,Temp_25th%,Temp_50th%,Temp_75th%,Temp_Max ,Turbidity_Min,Turbidity_25th%,Turbidity_50th%,Turbidity_75th%,Turbidity_Max ,Ecoli_Min,Ecoli_25th%,Ecoli_50th%,Ecoli_75th%,Ecoli_Max ,,,
101,-37.7761214,145.578957,2012,"Hoddles Creek upstream Warburton Hwy, Launching Place",7.30 ,9.30 ,11.20 ,13.60 ,15.20 ,15.00 ,16.00 ,23.00 ,36.00 ,120.00 ,20.00 ,39.00 ,109.00 ,135.00 ,640.00 ,,,
101,-37.7761214,145.578957,2011,"Hoddles Creek upstream Warburton Hwy, Launching Place",8.30 ,9.50 ,10.00 ,17.20 ,19.40 ,18.00 ,23.00 ,23.00 ,33.00 ,260.00 ,40.00 ,60.00 ,180.00 ,540.00 ,7800.00 ,,,
101,-37.7761214,145.578957,2010,"Hoddles Creek upstream Warburton Hwy, Launching Place",8.00 ,10.30 ,13.30 ,17.20 ,18.00 ,14.00 ,18.00 ,27.00 ,55.00 ,100.00 ,110.00 ,228.00 ,360.00 ,810.00 ,1400.00 ,,,
101,-37.7761214,145.578957,2009,"Hoddles Creek upstream Warburton Hwy, Launching Place",7.60 ,9.00 ,11.20 ,15.00 ,18.90 ,10.00 ,14.00 ,17.00 ,21.00 ,40.00 ,10.00 ,125.00 ,230.00 ,365.00 ,1000.00 ,,,
102,-37.735615,145.2605237,2013,"Jumping Creek at Jumping Creek Road, Wonga Park",8.70 ,11.30 ,13.30 ,14.70 ,18.00 ,5.00 ,8.00 ,14.00 ,20.00 ,31.00 ,20.00 ,282.00 ,370.00 ,810.00 ,7700.00 ,,,
102,-37.735615,145.2605237,2012,"Jumping Creek at Jumping Creek Road, Wonga Park",8.30 ,10.80 ,13.60 ,15.30 ,16.50 ,5.00 ,10.00 ,14.00 ,22.00 ,88.00 ,62.00 ,195.00 ,305.00 ,588.00 ,990.00 ,,,
102,-37.735615,145.2605237,2011,"Jumping Creek at Jumping Creek Road, Wonga Park",8.00 ,9.40 ,10.60 ,11.40 ,15.90 ,12.00 ,14.00 ,20.00 ,23.00 ,30.00 ,-,65.00 ,95.00 ,178.00 ,700.00 ,,,
102,-37.735615,145.2605237,2010,"Jumping Creek at Jumping Creek Road, Wonga Park",7.00 ,10.80 ,13.90 ,16.50 ,20.70 ,7.00 ,11.00 ,13.00 ,24.00 ,43.00 ,10.00 ,92.00 ,280.00 ,405.00 ,2000.00 ,,,
102,-37.735615,145.2605237,2009,"Jumping Creek at Jumping Creek Road, Wonga Park",8.00 ,10.40 ,13.70 ,15.90 ,18.10 ,4.00 ,10.00 ,18.00 ,22.00 ,29.00 ,10.00 ,110.00 ,200.00 ,555.00 ,1000.00 ,,,
103,-37.7809428,145.0786726,2013,"Koonung Creek at Bulleen Road, Bulleen",9.60 ,13.00 ,15.40 ,17.30 ,19.10 ,5.00 ,8.00 ,13.00 ,27.00 ,170.00 ,84.00 ,438.00 ,1585.00 ,5650.00 ,29000.00 ,,,
103,-37.7809428,145.0786726,2012,"Koonung Creek at Bulleen Road, Bulleen",9.80 ,11.80 ,13.70 ,16.10 ,19.80 ,5.00 ,9.00 ,16.00 ,31.00 ,57.00 ,280.00 ,1250.00 ,1800.00 ,2500.00 ,3400.00 ,,,
103,-37.7809428,145.0786726,2011,"Koonung Creek at Bulleen Road, Bulleen",10.00 ,12.40 ,14.20 ,16.30 ,21.00 ,6.00 ,8.00 ,12.00 ,19.00 ,36.00 ,160.00 ,410.00 ,900.00 ,1650.00 ,140000.00 ,,,
103,-37.7809428,145.0786726,2010,"Koonung Creek at Bulleen Road, Bulleen",10.00 ,13.20 ,16.10 ,19.30 ,24.50 ,6.00 ,13.00 ,19.00 ,26.00 ,46.00 ,80.00 ,455.00 ,1240.00 ,2200.00 ,3400.00 ,,,
103,-37.7809428,145.0786726,2009,"Koonung Creek at Bulleen Road, Bulleen",9.00 ,12.10 ,15.00 ,19.70 ,27.00 ,6.00 ,12.00 ,14.00 ,31.00 ,130.00 ,260.00 ,570.00 ,1250.00 ,1775.00 ,37000.00 ,,,
104,-37.7758851,145.6048173,2013,"Little Yarra River at Corduroy Road, Yarra Junction",8.90 ,10.50 ,14.30 ,16.00 ,16.90 ,14.00 ,16.00 ,19.00 ,25.00 ,62.00 ,74.00 ,222.00 ,420.00 ,555.00 ,1200.00 ,,,
104,-37.7758851,145.6048173,2012,"Little Yarra River at Corduroy Road, Yarra Junction",7.70 ,9.60 ,11.20 ,13.60 ,15.60 ,18.00 ,19.00 ,22.00 ,46.00 ,65.00 ,98.00 ,129.00 ,240.00 ,583.00 ,5200.00 ,,,
104,-37.7758851,145.6048173,2011,"Little Yarra River at Corduroy Road, Yarra Junction",8.30 ,9.90 ,11.30 ,15.90 ,19.90 ,13.00 ,17.00 ,19.00 ,26.00 ,180.00 ,40.00 ,80.00 ,210.00 ,700.00 ,2200.00 ,,,
104,-37.7758851,145.6048173,2010,"Little Yarra River at Corduroy Road, Yarra Junction",8.00 ,10.50 ,14.70 ,16.50 ,19.00 ,9.00 ,12.00 ,21.00 ,35.00 ,47.00 ,160.00 ,375.00 ,510.00 ,790.00 ,1400.00 ,,,
104,-37.7758851,145.6048173,2009,"Little Yarra River at Corduroy Road, Yarra Junction",8.70 ,9.80 ,11.70 ,15.50 ,20.30 ,6.00 ,10.00 ,13.00 ,20.00 ,37.00 ,20.00 ,190.00 ,360.00 ,445.00 ,940.00 ,,,
105,-37.8343126,145.5167049,2013,"McCrae Creek upstream Healesville-Koo Wee Rup Road, Yellingbo",8.00 ,10.30 ,14.40 ,15.50 ,17.30 ,18.00 ,20.00 ,21.00 ,27.00 ,64.00 ,110.00 ,378.00 ,500.00 ,790.00 ,4400.00 ,,,
105,-37.8343126,145.5167049,2012,"McCrae Creek upstream Healesville-Koo Wee Rup Road, Yellingbo",7.90 ,10.10 ,11.60 ,14.20 ,16.00 ,15.00 ,22.00 ,26.00 ,51.00 ,150.00 ,41.00 ,85.00 ,128.00 ,373.00 ,3100.00 ,,,
105,-37.8343126,145.5167049,2011,"McCrae Creek upstream Healesville-Koo Wee Rup Road, Yellingbo",8.30 ,9.20 ,12.10 ,15.80 ,20.30 ,17.00 ,22.00 ,27.00 ,33.00 ,40.00 ,60.00 ,90.00 ,220.00 ,280.00 ,600.00 ,,,
105,-37.8343126,145.5167049,2010,"McCrae Creek upstream Healesville-Koo Wee Rup Road, Yellingbo",8.00 ,10.60 ,13.60 ,17.10 ,18.10 ,16.00 ,21.00 ,32.00 ,49.00 ,110.00 ,120.00 ,245.00 ,500.00 ,755.00 ,1700.00 ,,,
105,-37.8343126,145.5167049,2009,"McCrae Creek upstream Healesville-Koo Wee Rup Road, Yellingbo",7.00 ,8.30 ,11.50 ,15.40 ,21.10 ,15.00 ,17.00 ,25.00 ,28.00 ,39.00 ,90.00 ,180.00 ,280.00 ,395.00 ,920.00 ,,,
106,-37.7007133,145.8313999,2013,"McMahons Creek at Woods Point Road, Mc Mahons Creek",7.30 ,9.70 ,12.90 ,15.00 ,17.00 ,3.00 ,4.00 ,5.00 ,9.00 ,48.00 ,10.00 ,18.00 ,68.00 ,119.00 ,2600.00 ,,,
106,-37.7007133,145.8313999,2012,"McMahons Creek at Woods Point Road, Mc Mahons Creek",7.10 ,9.30 ,10.40 ,12.80 ,13.80 ,4.00 ,6.00 ,10.00 ,20.00 ,120.00 ,5.00 ,13.00 ,26.00 ,63.00 ,260.00 ,,,
106,-37.7007133,145.8313999,2011,"McMahons Creek at Woods Point Road, Mc Mahons Creek",7.30 ,9.00 ,9.70 ,14.40 ,19.80 ,5.00 ,6.00 ,11.00 ,22.00 ,520.00 ,10.00 ,10.00 ,20.00 ,148.00 ,2400.00 ,,,
106,-37.7007133,145.8313999,2010,"McMahons Creek at Woods Point Road, Mc Mahons Creek",7.00 ,9.40 ,12.80 ,15.20 ,19.00 ,5.00 ,6.00 ,8.00 ,11.00 ,160.00 ,10.00 ,18.00 ,60.00 ,85.00 ,200.00 ,,,
106,-37.7007133,145.8313999,2009,"McMahons Creek at Woods Point Road, Mc Mahons Creek",7.70 ,8.80 ,10.50 ,14.70 ,19.00 ,3.00 ,5.00 ,7.00 ,12.00 ,39.00 ,10.00 ,18.00 ,20.00 ,25.00 ,160.00 ,,,
107,-37.5710091,144.9523826,2013,"Merri Creek at Summerhill Road, Craigieburn",8.20 ,13.80 ,16.90 ,17.60 ,20.50 ,2.00 ,4.00 ,16.00 ,26.00 ,61.00 ,31.00 ,200.00 ,295.00 ,522.00 ,780.00 ,,,
107,-37.5710091,144.9523826,2012,"Merri Creek at Summerhill Road, Craigieburn",8.60 ,10.80 ,14.30 ,16.50 ,21.20 ,5.00 ,11.00 ,27.00 ,74.00 ,150.00 ,86.00 ,143.00 ,270.00 ,578.00 ,2100.00 ,,,
107,-37.5710091,144.9523826,2011,"Merri Creek at Summerhill Road, Craigieburn",10.00 ,12.00 ,14.20 ,19.00 ,21.00 ,9.00 ,21.00 ,42.00 ,61.00 ,160.00 ,80.00 ,800.00 ,1400.00 ,1600.00 ,11000.00 ,,,
107,-37.5710091,144.9523826,2010,"Merri Creek at Summerhill Road, Craigieburn",8.00 ,11.30 ,14.20 ,19.40 ,21.00 ,5.00 ,24.00 ,55.00 ,153.00 ,350.00 ,40.00 ,155.00 ,260.00 ,465.00 ,2000.00 ,,,
107,-37.5710091,144.9523826,2009,"Merri Creek at Summerhill Road, Craigieburn",7.00 ,11.20 ,15.30 ,20.50 ,25.00 ,4.00 ,10.00 ,13.00 ,37.00 ,130.00 ,20.00 ,60.00 ,160.00 ,425.00 ,900.00 ,,,
108,-37.4713077,144.7851531,2013,"Merri Creek at Roseneath Street, Yarra Bend",6.80 ,12.20 ,16.10 ,19.00 ,23.80 ,2.00 ,4.00 ,6.00 ,11.00 ,120.00 ,74.00 ,125.00 ,180.00 ,310.00 ,460.00 ,,,
108,-37.4713077,144.7851531,2012,"Merri Creek at Roseneath Street, Yarra Bend",8.60 ,12.50 ,14.90 ,17.70 ,23.40 ,2.00 ,4.00 ,10.00 ,18.00 ,76.00 ,120.00 ,350.00 ,450.00 ,2440.00 ,3900.00 ,,,
108,-37.4713077,144.7851531,2011,"Merri Creek at Roseneath Street, Yarra Bend",8.00 ,12.40 ,14.40 ,16.60 ,24.00 ,5.00 ,13.00 ,30.00 ,48.00 ,91.00 ,20.00 ,110.00 ,400.00 ,570.00 ,1000.00 ,,,
108,-37.4713077,144.7851531,2010,"Merri Creek at Roseneath Street, Yarra Bend",9.20 ,11.40 ,16.00 ,18.20 ,25.00 ,6.00 ,8.00 ,52.00 ,84.00 ,400.00 ,20.00 ,183.00 ,570.00 ,1050.00 ,2000.00 ,,,
108,-37.4713077,144.7851531,2009,"Merri Creek at Roseneath Street, Yarra Bend",9.50 ,13.00 ,14.00 ,20.00 ,26.50 ,3.00 ,4.00 ,12.00 ,19.00 ,25.00 ,20.00 ,290.00 ,340.00 ,1850.00 ,5600.00 ,,,
109,-37.6876358,144.8863194,2013,"Moonee Ponds Creek at walk bridge in Jacana Reserve, Gladstone Park",9.00 ,11.80 ,13.10 ,18.30 ,22.40 ,3.00 ,7.00 ,12.00 ,26.00 ,77.00 ,63.00 ,250.00 ,875.00 ,1950.00 ,24000.00 ,,,
109,-37.6876358,144.8863194,2012,"Moonee Ponds Creek at walk bridge in Jacana Reserve, Gladstone Park",9.40 ,11.70 ,13.60 ,18.60 ,25.90 ,5.00 ,12.00 ,16.00 ,26.00 ,61.00 ,31.00 ,306.00 ,1100.00 ,1175.00 ,24000.00 ,,,
109,-37.6876358,144.8863194,2011,"Moonee Ponds Creek at walk bridge in Jacana Reserve, Gladstone Park",9.50 ,12.00 ,14.50 ,18.90 ,21.50 ,7.00 ,9.00 ,15.00 ,43.00 ,86.00 ,160.00 ,740.00 ,1100.00 ,2500.00 ,40000.00 ,,,
109,-37.6876358,144.8863194,2010,"Moonee Ponds Creek at walk bridge in Jacana Reserve, Gladstone Park",8.00 ,10.80 ,14.50 ,17.00 ,27.00 ,5.00 ,11.00 ,22.00 ,27.00 ,67.00 ,20.00 ,95.00 ,570.00 ,985.00 ,2400.00 ,,,
109,-37.6876358,144.8863194,2009,"Moonee Ponds Creek at walk bridge in Jacana Reserve, Gladstone Park",8.00 ,11.80 ,15.50 ,19.00 ,23.50 ,6.00 ,9.00 ,12.00 ,18.00 ,53.00 ,20.00 ,150.00 ,210.00 ,1125.00 ,35000.00 ,,,
110,-37.7893265,144.941835,2013,"Moonee Ponds Creek at Racecourse Road, Flemington",9.40 ,11.50 ,13.20 ,18.30 ,22.70 ,2.00 ,5.00 ,11.00 ,19.00 ,49.00 ,74.00 ,820.00 ,1250.00 ,2975.00 ,14000.00 ,,,
110,-37.7893265,144.941835,2012,"Moonee Ponds Creek at Racecourse Road, Flemington",9.20 ,10.70 ,11.80 ,13.60 ,15.20 ,3.00 ,6.00 ,9.00 ,12.00 ,32.00 ,460.00 ,775.00 ,1505.00 ,2175.00 ,3700.00 ,,,
110,-37.7893265,144.941835,2011,"Moonee Ponds Creek at Racecourse Road, Flemington",8.00 ,11.90 ,13.80 ,17.70 ,22.70 ,6.00 ,17.00 ,29.00 ,48.00 ,100.00 ,10.00 ,200.00 ,320.00 ,1650.00 ,5200.00 ,,,
110,-37.7893265,144.941835,2010,"Moonee Ponds Creek at Racecourse Road, Flemington",8.00 ,12.70 ,16.00 ,17.90 ,22.00 ,2.00 ,15.00 ,38.00 ,63.00 ,330.00 ,80.00 ,605.00 ,1000.00 ,1725.00 ,6500.00 ,,,
110,-37.7893265,144.941835,2009,"Moonee Ponds Creek at Racecourse Road, Flemington",10.40 ,11.30 ,14.40 ,19.10 ,27.50 ,3.00 ,8.00 ,12.00 ,22.00 ,40.00 ,60.00 ,140.00 ,700.00 ,2050.00 ,5100.00 ,,,
111,-37.738014,145.218887,2013,"Mullum Mullum Creek at Deep Creek Reserve, Warrandyte",9.10 ,12.20 ,15.80 ,17.40 ,19.70 ,10.00 ,13.00 ,22.00 ,38.00 ,170.00 ,20.00 ,218.00 ,545.00 ,2000.00 ,24000.00 ,,,
111,-37.738014,145.218887,2012,"Mullum Mullum Creek at Deep Creek Reserve, Warrandyte",8.30 ,10.90 ,13.90 ,15.80 ,20.90 ,8.00 ,23.00 ,31.00 ,62.00 ,110.00 ,230.00 ,425.00 ,1690.00 ,3975.00 ,5800.00 ,,,
111,-37.738014,145.218887,2011,"Mullum Mullum Creek at Deep Creek Reserve, Warrandyte",14.30 ,14.80 ,18.00 ,21.50 ,23.00 ,33.00 ,43.00 ,50.00 ,63.00 ,92.00 ,1300.00 ,1375.00 ,1700.00 ,2000.00 ,2000.00 ,,,
111,-37.738014,145.218887,2010,"Mullum Mullum Creek at Deep Creek Reserve, Warrandyte",9.00 ,11.30 ,16.60 ,19.00 ,25.00 ,14.00 ,34.00 ,61.00 ,91.00 ,190.00 ,120.00 ,360.00 ,1800.00 ,2500.00 ,140000.00 ,,,
111,-37.738014,145.218887,2009,"Mullum Mullum Creek at Deep Creek Reserve, Warrandyte",6.00 ,10.90 ,15.60 ,20.10 ,24.50 ,12.00 ,14.00 ,24.00 ,34.00 ,140.00 ,60.00 ,205.00 ,450.00 ,895.00 ,3100.00 ,,,
112,-37.6315762,145.5163193,2013,"New Chum Creek at Valley Farm Road, Healesville",9.10 ,11.20 ,13.40 ,15.60 ,18.20 ,4.00 ,9.00 ,10.00 ,24.00 ,130.00 ,63.00 ,148.00 ,240.00 ,467.00 ,5800.00 ,,,
112,-37.6315762,145.5163193,2012,"New Chum Creek at Valley Farm Road, Healesville",6.90 ,11.00 ,13.30 ,14.60 ,17.90 ,8.00 ,14.00 ,16.00 ,19.00 ,74.00 ,210.00 ,225.00 ,245.00 ,378.00 ,1100.00 ,,,
112,-37.6315762,145.5163193,2011,"New Chum Creek at Valley Farm Road, Healesville",7.80 ,11.30 ,12.80 ,14.30 ,21.30 ,3.00 ,15.00 ,18.00 ,22.00 ,31.00 ,40.00 ,50.00 ,180.00 ,315.00 ,560.00 ,,,
112,-37.6315762,145.5163193,2010,"New Chum Creek at Valley Farm Road, Healesville",6.00 ,10.80 ,14.50 ,15.70 ,20.60 ,4.00 ,10.00 ,22.00 ,35.00 ,88.00 ,40.00 ,100.00 ,215.00 ,515.00 ,2200.00 ,,,
112,-37.6315762,145.5163193,2009,"New Chum Creek at Valley Farm Road, Healesville",7.90 ,11.60 ,13.40 ,16.00 ,19.40 ,2.00 ,7.00 ,9.00 ,14.00 ,52.00 ,20.00 ,20.00 ,85.00 ,315.00 ,1800.00 ,,,
113,-37.775897,145.3535141,2013,"Olinda Creek upstream Hull Rd, Lilydale",6.00 ,11.70 ,12.90 ,15.20 ,19.70 ,8.00 ,12.00 ,14.00 ,14.00 ,31.00 ,140.00 ,250.00 ,315.00 ,735.00 ,1700.00 ,,,
113,-37.775897,145.3535141,2012,"Olinda Creek upstream Hull Rd, Lilydale",9.40 ,10.80 ,13.80 ,16.10 ,17.90 ,7.00 ,12.00 ,15.00 ,32.00 ,330.00 ,97.00 ,143.00 ,160.00 ,215.00 ,660.00 ,,,
113,-37.775897,145.3535141,2011,"Olinda Creek upstream Hull Rd, Lilydale",9.10 ,13.00 ,15.80 ,18.50 ,22.90 ,11.00 ,30.00 ,33.00 ,47.00 ,58.00 ,60.00 ,133.00 ,260.00 ,400.00 ,440.00 ,,,
113,-37.775897,145.3535141,2010,"Olinda Creek upstream Hull Rd, Lilydale",8.00 ,9.40 ,13.70 ,16.00 ,18.60 ,8.00 ,11.00 ,19.00 ,36.00 ,360.00 ,60.00 ,345.00 ,770.00 ,1000.00 ,4900.00 ,,,
113,-37.775897,145.3535141,2009,"Olinda Creek upstream Hull Rd, Lilydale",7.00 ,9.50 ,12.00 ,15.70 ,17.40 ,5.00 ,11.00 ,13.00 ,16.00 ,47.00 ,120.00 ,370.00 ,630.00 ,913.00 ,1800.00 ,,,
114,-37.724602,145.379623,2013,"Olinda Creek at Macintyre Lane, Coldstream",10.40 ,12.80 ,15.10 ,17.80 ,19.70 ,24.00 ,28.00 ,37.00 ,45.00 ,82.00 ,63.00 ,385.00 ,600.00 ,1140.00 ,24000.00 ,,,
114,-37.724602,145.379623,2012,"Olinda Creek at Macintyre Lane, Coldstream",9.20 ,12.10 ,14.40 ,17.10 ,19.60 ,21.00 ,30.00 ,35.00 ,48.00 ,160.00 ,74.00 ,113.00 ,175.00 ,198.00 ,450.00 ,,,
114,-37.724602,145.379623,2011,"Olinda Creek at Macintyre Lane, Coldstream",8.50 ,9.50 ,12.10 ,14.20 ,18.60 ,7.00 ,19.00 ,22.00 ,38.00 ,390.00 ,80.00 ,150.00 ,360.00 ,810.00 ,2000.00 ,,,
114,-37.724602,145.379623,2010,"Olinda Creek at Macintyre Lane, Coldstream",9.00 ,12.80 ,16.00 ,19.10 ,22.60 ,13.00 ,18.00 ,21.00 ,33.00 ,71.00 ,80.00 ,245.00 ,410.00 ,610.00 ,980.00 ,,,
114,-37.724602,145.379623,2009,"Olinda Creek at Macintyre Lane, Coldstream",8.10 ,13.00 ,15.10 ,17.60 ,21.20 ,6.00 ,13.00 ,19.00 ,27.00 ,37.00 ,160.00 ,240.00 ,320.00 ,530.00 ,4400.00 ,,,
115,-37.4713077,144.7851531,2013,"O'Shannassy River at a small track off Road One, Warburton East",7.20 ,9.90 ,13.10 ,14.60 ,17.30 ,1.00 ,2.00 ,2.00 ,2.00 ,4.00 ,10.00 ,10.00 ,26.00 ,41.00 ,85.00 ,,,
115,-37.4713077,144.7851531,2012,"O'Shannassy River at a small track off Road One, Warburton East",7.10 ,8.50 ,10.40 ,13.40 ,15.10 ,1.00 ,2.00 ,3.00 ,4.00 ,6.00 ,5.00 ,5.00 ,5.00 ,9.00 ,10.00 ,,,
115,-37.4713077,144.7851531,2011,"O'Shannassy River at a small track off Road One, Warburton East",7.00 ,9.10 ,10.00 ,13.90 ,18.80 ,2.00 ,3.00 ,4.00 ,5.00 ,37.00 ,10.00 ,10.00 ,20.00 ,40.00 ,2200.00 ,,,
115,-37.4713077,144.7851531,2010,"O'Shannassy River at a small track off Road One, Warburton East",7.00 ,9.50 ,14.40 ,15.70 ,18.00 ,2.00 ,3.00 ,4.00 ,5.00 ,6.00 ,10.00 ,10.00 ,20.00 ,40.00 ,420.00 ,,,
115,-37.4713077,144.7851531,2009,"O'Shannassy River at a small track off Road One, Warburton East",7.50 ,9.00 ,10.80 ,15.40 ,17.50 ,1.00 ,4.00 ,4.00 ,5.00 ,7.00 ,10.00 ,10.00 ,15.00 ,25.00 ,60.00 ,,,
116,-37.654386,145.4418698,2013,"Pauls Creek at Healesville- Yarra Glen Road, Tarrawarra",9.00 ,11.30 ,13.90 ,15.80 ,19.20 ,11.00 ,28.00 ,34.00 ,95.00 ,300.00 ,63.00 ,225.00 ,745.00 ,1975.00 ,3100.00 ,,,
116,-37.654386,145.4418698,2012,"Pauls Creek at Healesville- Yarra Glen Road, Tarrawarra",7.20 ,11.40 ,14.10 ,15.30 ,18.60 ,21.00 ,24.00 ,28.00 ,63.00 ,150.00 ,31.00 ,94.00 ,275.00 ,383.00 ,410.00 ,,,
116,-37.654386,145.4418698,2011,"Pauls Creek at Healesville- Yarra Glen Road, Tarrawarra",7.50 ,12.10 ,13.20 ,15.90 ,22.00 ,3.00 ,20.00 ,32.00 ,50.00 ,70.00 ,40.00 ,120.00 ,130.00 ,330.00 ,700.00 ,,,
116,-37.654386,145.4418698,2010,"Pauls Creek at Healesville- Yarra Glen Road, Tarrawarra",7.00 ,10.30 ,12.80 ,17.50 ,19.10 ,19.00 ,40.00 ,54.00 ,65.00 ,81.00 ,20.00 ,190.00 ,310.00 ,695.00 ,2300.00 ,,,
116,-37.654386,145.4418698,2009,"Pauls Creek at Healesville- Yarra Glen Road, Tarrawarra",9.80 ,12.30 ,14.80 ,16.80 ,18.70 ,24.00 ,27.00 ,30.00 ,60.00 ,89.00 ,80.00 ,420.00 ,760.00 ,820.00 ,880.00 ,,,
117,-37.6513392,145.0891037,2013,"Plenty River at Kurrak Road, South Morang",8.20 ,12.40 ,16.10 ,18.30 ,20.30 ,16.00 ,22.00 ,38.00 ,53.00 ,150.00 ,10.00 ,28.00 ,119.00 ,267.00 ,910.00 ,,,
117,-37.6513392,145.0891037,2012,"Plenty River at Kurrak Road, South Morang",8.50 ,10.90 ,14.70 ,16.30 ,20.60 ,20.00 ,33.00 ,47.00 ,84.00 ,100.00 ,63.00 ,97.00 ,160.00 ,198.00 ,200.00 ,,,
117,-37.6513392,145.0891037,2011,"Plenty River at Kurrak Road, South Morang",9.00 ,11.00 ,13.80 ,16.30 ,23.00 ,29.00 ,49.00 ,53.00 ,81.00 ,170.00 ,120.00 ,230.00 ,460.00 ,880.00 ,2400.00 ,,,
117,-37.6513392,145.0891037,2010,"Plenty River at Kurrak Road, South Morang",9.00 ,11.60 ,13.90 ,17.60 ,19.50 ,11.00 ,81.00 ,120.00 ,195.00 ,420.00 ,40.00 ,113.00 ,180.00 ,335.00 ,3400.00 ,,,
117,-37.6513392,145.0891037,2009,"Plenty River at Kurrak Road, South Morang",6.00 ,10.70 ,13.90 ,20.00 ,23.50 ,4.00 ,5.00 ,8.00 ,19.00 ,95.00 ,10.00 ,10.00 ,30.00 ,100.00 ,260.00 ,,,
118,-37.4713077,144.7851531,2013,"Plenty River at Henty Road, View Bank",8.40 ,11.60 ,15.60 ,17.70 ,20.60 ,22.00 ,49.00 ,57.00 ,64.00 ,180.00 ,110.00 ,402.00 ,755.00 ,915.00 ,24000.00 ,,,
118,-37.4713077,144.7851531,2012,"Plenty River at Henty Road, View Bank",8.60 ,10.80 ,14.30 ,15.70 ,21.40 ,27.00 ,36.00 ,57.00 ,102.00 ,180.00 ,300.00 ,350.00 ,565.00 ,1140.00 ,2600.00 ,,,
118,-37.4713077,144.7851531,2011,"Plenty River at Henty Road, View Bank",8.50 ,12.00 ,14.50 ,16.20 ,24.00 ,25.00 ,28.00 ,35.00 ,54.00 ,160.00 ,10.00 ,60.00 ,160.00 ,210.00 ,960.00 ,,,
118,-37.4713077,144.7851531,2010,"Plenty River at Henty Road, View Bank",9.00 ,11.10 ,15.00 ,18.00 ,26.50 ,29.00 ,69.00 ,89.00 ,180.00 ,270.00 ,300.00 ,480.00 ,700.00 ,880.00 ,2200.00 ,,,
118,-37.4713077,144.7851531,2009,"Plenty River at Henty Road, View Bank",6.00 ,11.60 ,15.00 ,20.90 ,27.00 ,12.00 ,19.00 ,22.00 ,53.00 ,99.00 ,20.00 ,150.00 ,300.00 ,655.00 ,2900.00 ,,,
119,-37.757084,145.1228573,2013,"Ruffey Creek at Parker Street, Templestowe",8.70 ,12.20 ,15.00 ,16.80 ,20.70 ,2.00 ,3.00 ,6.00 ,12.00 ,29.00 ,98.00 ,210.00 ,495.00 ,902.00 ,8700.00 ,,,
119,-37.757084,145.1228573,2012,"Ruffey Creek at Parker Street, Templestowe",9.30 ,11.30 ,14.60 ,15.40 ,18.90 ,2.00 ,7.00 ,11.00 ,16.00 ,31.00 ,280.00 ,378.00 ,575.00 ,653.00 ,1000.00 ,,,
119,-37.757084,145.1228573,2011,"Ruffey Creek at Parker Street, Templestowe",10.00 ,11.70 ,13.60 ,15.70 ,21.00 ,4.00 ,7.00 ,7.00 ,11.00 ,42.00 ,10.00 ,220.00 ,340.00 ,1700.00 ,120000.00 ,,,
119,-37.757084,145.1228573,2010,"Ruffey Creek at Parker Street, Templestowe",9.00 ,12.50 ,15.80 ,18.00 ,23.00 ,3.00 ,7.00 ,13.00 ,18.00 ,47.00 ,240.00 ,315.00 ,490.00 ,1075.00 ,2300.00 ,,,
119,-37.757084,145.1228573,2009,"Ruffey Creek at Parker Street, Templestowe",7.00 ,11.20 ,14.00 ,18.30 ,24.00 ,4.00 ,7.00 ,10.00 ,18.00 ,79.00 ,20.00 ,268.00 ,650.00 ,2075.00 ,32000.00 ,,,
120,-37.87672,145.0797968,2013,"Scotchman Creek at Golfers Drive, Malvern East",11.10 ,13.00 ,13.90 ,16.10 ,20.10 ,3.00 ,8.00 ,12.00 ,18.00 ,27.00 ,74.00 ,660.00 ,850.00 ,1975.00 ,7700.00 ,,,
120,-37.87672,145.0797968,2012,"Scotchman Creek at Golfers Drive, Malvern East",10.30 ,12.40 ,16.50 ,17.50 ,19.20 ,2.00 ,8.00 ,14.00 ,20.00 ,110.00 ,52.00 ,180.00 ,235.00 ,328.00 ,24000.00 ,,,
120,-37.87672,145.0797968,2011,"Scotchman Creek at Golfers Drive, Malvern East",11.10 ,12.30 ,16.50 ,18.90 ,22.00 ,4.00 ,13.00 ,29.00 ,46.00 ,68.00 ,460.00 ,930.00 ,1900.00 ,5650.00 ,10000.00 ,,,
120,-37.87672,145.0797968,2010,"Scotchman Creek at Golfers Drive, Malvern East",10.00 ,11.80 ,15.40 ,18.80 ,20.40 ,5.00 ,7.00 ,17.00 ,23.00 ,680.00 ,60.00 ,200.00 ,370.00 ,440.00 ,1800.00 ,,,
120,-37.87672,145.0797968,2009,"Scotchman Creek at Golfers Drive, Malvern East",10.60 ,12.30 ,14.60 ,17.40 ,21.20 ,3.00 ,7.00 ,10.00 ,13.00 ,39.00 ,40.00 ,155.00 ,200.00 ,865.00 ,4700.00 ,,,
121,-37.8343126,145.5167049,2013,"Shepherd Creek at Healesville-Koo Wee Rup Rd, Yellingbo",7.70 ,10.00 ,13.80 ,14.60 ,16.30 ,14.00 ,16.00 ,18.00 ,24.00 ,89.00 ,41.00 ,86.00 ,275.00 ,478.00 ,5500.00 ,,,
